tone_group,bigram,n,tf,idf,tf_idf
dovish,carolyn wilkins,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,community economic,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,competitive markets,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,comprehensive monetary,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,credit bubble,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,current low,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,delivery channel,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,emission reduction,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,estate sector,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,expanding access,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,expected growth,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,financial matters,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,global code,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,government policy,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,greek government,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,holding reserves,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,housing investment,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,indonesia institute,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,intangible capital,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,internal rating,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,job opportunities,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,labor intensive,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,mse sector,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,net wealth,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,normal retirement,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,omt programme,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,online alternative,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,percent objective,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,psv assets,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,raise national,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,rural community,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,service delivery,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,significant decline,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,solvency uk,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,sustainable financial,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,thomson reuters,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,weak economy,23,2.790016109310405e-5,0.6931471805599453,1.9338917998853353e-5
dovish,black families,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,bubble economy,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,bubble period,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,calculations notes,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,cambridge university,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,canada staff,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,capita growth,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,cost routing,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,delinquency rates,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,economic stimulus,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,employed businesses,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,fund raising,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,health insurance,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,hicp target,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,inactivity rates,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,inflation adjusted,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,information products,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,infrastructure trends,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,liquidity operations,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,major structural,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,march quarter,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,minimum wage,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,overcoming deflation,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,owner occupiers,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,productivity slowdown,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,retirement savings,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,slightly negative,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,slower pace,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,sme financing,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,stamp duty,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,stevens governor,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,tax base,22,2.668711061079518e-5,0.6931471805599453,1.8498095477164076e-5
dovish,account positions,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,adequacy framework,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,adjusted returns,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,adjustment costs,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,annual pace,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,april monetary,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,bill payments,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,bond futures,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,bonds jgbs,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,business resumption,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,canadian businesses,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,canadian firms,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,carbon emission,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,cash balances,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,centrally planned,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,cost structure,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,cover sheets,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,critical functions,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,current issues,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,domestic consumption,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,domestic private,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,faster growth,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,financial businesses,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,financial savings,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,financial technology,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,household wealth,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,housing debt,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,impact study,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,led growth,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,micro enterprises,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,microfinance sector,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,national clearing,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,normal level,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,percent annually,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,policy conduct,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,prices rise,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,prime rate,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,productive economy,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,recredit provisions,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,risk appetites,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,rural markets,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,september quarter,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,source ons,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,strategic resilience,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,strong risk,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,syndicated loans,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,tech equipment,21,2.5474060128486307e-5,0.6931471805599453,1.7657272955474802e-5
dovish,action clauses,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,advanced measurement,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,american economy,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,average hours,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,bond yield,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,capital assets,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,centre stage,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,client clearing,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,commodity exports,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,credit worthiness,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,debt outstanding,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,denmark finland,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,development plan,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,dollar assets,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,draft guidelines,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,economic education,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,economic future,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,economic security,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,england financial,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,examples include,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,fed listens,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,final quarter,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,gas emissions,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,global competitiveness,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,improve liquidity,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,improving productivity,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,infrastructure spending,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,insurance premiums,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,insurance supervisors,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,jgb purchases,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,lakh crore,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,leveraging financial,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,loan growth,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,low returns,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,lower borrowing,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,lower real,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,management function,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,mechanism esm,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,moving average,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,newly issued,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,operating close,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,paul fisher,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,payment flows,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,providing ample,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,rbi act,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,resource management,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,ring fence,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,safe efficient,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,screen based,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,sovereign nexus,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,special feature,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,speed limit,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,system resilience,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,tax credit,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,transaction cost,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,weak demand,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,ytl banknotes,20,2.4261009646177436e-5,0.6931471805599453,1.6816450433785526e-5
dovish,adopted inflation,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,allied activities,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,alternative lenders,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,australian bond,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,bolster pandemic,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,budget surpluses,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,business spending,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,check truncation,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,clean energy,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,considerably lower,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,continued growth,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,cooperative societies,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,data integrity,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,debt held,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,debt liabilities,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,demographic transition,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,development committee,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
dovish,development financing,19,2.3047959163868564e-5,0.6931471805599453,1.597562791209625e-5
